State Code,County Code,Site Number,Address,State,County,City,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Date,Year,Month
19,153,30,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,Parts per billion,9.454167,28.0,21,26,Parts per million,0.0265,0.04,8,37,Parts per billion,0.056522,0.2,12,0.0,Parts per million,0.220833,0.4,23,5.0,2016-05-02,2016,5
9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,Parts per billion,26.5,44.0,12,42,Parts per million,0.029208,0.057,14,48,Parts per billion,12.208333,39.0,7,55.0,Parts per million,0.508333,0.6,13,7.0,2007-08-25,2007,8
6,1,2004,1340 Sixth Street,California,Alameda,Berkeley,Parts per billion,7.857143,11.0,7,10,Parts per million,0.023208,0.027,19,23,Parts per billion,1.0,3.0,19,4.0,Parts per million,0.141667,0.3,0,3.0,2008-01-22,2008,1
36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,Parts per billion,43.833333,73.0,6,71,Parts per million,0.018583,0.039,11,33,Parts per billion,6.041667,23.0,6,33.0,Parts per million,1.416667,2.6,5,30.0,2003-05-20,2003,5
9,3,1003,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,Parts per billion,5.5,12.0,20,11,Parts per million,0.037958,0.05,9,46,Parts per billion,0.188889,0.2,0,0.0,Parts per million,0.2,0.2,0,2.0,2013-07-10,2013,7
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,10.7625,16.9,0,15,Parts per million,0.009583,0.017,8,14,Parts per billion,0.7125,1.1,12,1.0,Parts per million,0.554167,0.9,5,10.0,2011-12-24,2011,12
6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,Parts per billion,8.5,18.0,6,17,Parts per million,0.038471,0.046,10,39,Parts per billion,3.05,4.0,9,6.0,Parts per million,0.505882,0.6,7,7.0,2005-07-22,2005,7
42,133,8,HILL ST.,Pennsylvania,York,York,Parts per billion,7.208333,11.0,9,10,Parts per million,0.029417,0.043,13,36,Parts per billion,0.333333,4.0,11,6.0,Parts per million,0.395833,0.5,20,6.0,2011-09-03,2011,9
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,Parts per billion,35.7,53.2,8,50,Parts per million,0.012792,0.029,12,25,Parts per billion,1.731818,4.4,8,6.0,Parts per million,0.7,1.3,9,15.0,2011-10-27,2011,10
6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,Parts per billion,15.434783,41.0,0,39,Parts per million,0.029417,0.038,13,32,Parts per billion,3.956522,5.0,12,7.0,Parts per million,0.733333,1.6,3,18.0,2002-11-28,2002,11
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,Parts per billion,3.217391,15.0,0,14,Parts per million,0.039833,0.045,1,38,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.170833,0.2,0,2.0,2003-03-27,2003,3
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Parts per billion,12.375,21.0,21,20,Parts per million,0.043625,0.082,11,116,Parts per billion,2.26087,9.5,12,13.0,Parts per million,0.245833,0.3,0,3.0,2009-08-25,2009,8
4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,Parts per billion,7.695652,12.0,9,11,Parts per million,0.011292,0.015,22,13,Parts per billion,0.304348,1.0,0,1.0,Parts per million,0.295833,0.6,0,7.0,2004-12-29,2004,12
6,37,5001,"5234 W. 120TH ST., HAWTHORNE",California,Los Angeles,Hawthorne,Parts per billion,45.521739,83.0,8,82,Parts per million,0.026292,0.057,11,48,Parts per billion,4.217391,14.0,11,20.0,Parts per million,1.554167,3.2,9,36.0,2001-03-18,2001,3
42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,Parts per billion,2.791667,8.0,21,8,Parts per million,0.025542,0.036,0,33,Parts per billion,1.916667,5.0,3,7.0,Parts per million,0.0125,0.1,21,1.0,2013-11-10,2013,11
6,19,11,"3727 N FIRST ST, FRESNO",California,Fresno,Fresno,Parts per billion,9.069565,15.4,0,14,Parts per million,0.02675,0.032,12,27,Parts per billion,0.213043,0.3,3,0.0,Parts per million,0.216667,0.3,0,3.0,2012-11-17,2012,11
55,79,26,2300 N M. L. KING JR DR,Wisconsin,Milwaukee,Milwaukee,Parts per billion,17.166667,26.0,17,25,Parts per million,0.0128,0.014,18,12,Parts per billion,3.055556,16.0,14,23.0,Parts per million,0.453333,0.9,9,10.0,2006-01-22,2006,1
23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,Parts per billion,1.358333,4.5,17,4,Parts per million,0.033333,0.036,0,31,Parts per billion,0.095833,0.3,0,0.0,Parts per million,0.183333,0.2,4,2.0,2010-02-15,2010,2
17,31,4201,750 DUNDEE ROAD,Illinois,Cook,Northbrook,Parts per billion,12.583333,31.0,3,29,Parts per million,0.030542,0.041,9,35,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.170833,0.2,2,2.0,2008-05-20,2008,5
41,51,80,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,Parts per billion,7.666667,17.0,8,16,Parts per million,0.021083,0.025,16,21,Parts per billion,1.333333,2.0,7,3.0,Parts per million,0.241667,0.4,15,5.0,2007-12-27,2007,12
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,Parts per billion,24.25,31.0,17,29,Parts per million,0.00475,0.009,0,8,Parts per billion,2.5,5.0,14,7.0,Parts per million,0.829167,1.6,23,18.0,2005-01-06,2005,1
42,49,3,10TH AND MARNE STREETS,Pennsylvania,Erie,Erie,Parts per billion,9.166667,19.0,18,18,Parts per million,0.041125,0.055,9,47,Parts per billion,5.0,9.0,9,13.0,Parts per million,0.420833,0.5,19,6.0,2007-07-14,2007,7
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,Parts per billion,9.121739,15.5,6,14,Parts per million,0.040333,0.08,11,133,Parts per billion,-0.021739,0.0,0,0.0,Parts per million,0.266667,0.3,8,3.0,2014-08-08,2014,8
42,133,8,HILL ST.,Pennsylvania,York,York,Parts per billion,17.833333,27.0,18,25,Parts per million,0.005417,0.016,9,15,Parts per billion,0.833333,5.0,11,7.0,Parts per million,0.3875,0.6,0,7.0,2015-12-05,2015,12
42,7,14,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,Parts per billion,14.333333,32.0,23,30,Parts per million,0.03,0.065,11,67,Parts per billion,8.958333,28.0,17,40.0,Parts per million,0.341667,0.5,9,6.0,2004-07-21,2004,7
24,33,30,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,Parts per billion,5.083333,13.0,0,12,Parts per million,0.028167,0.04,12,34,Parts per billion,0.104167,0.8,1,0.0,Parts per million,0.304167,0.4,3,5.0,2008-05-11,2008,5
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,Parts per billion,18.0,22.0,15,21,Parts per million,0.00475,0.014,8,12,Parts per billion,6.652174,27.0,13,39.0,Parts per million,0.429167,1.1,23,13.0,2002-11-30,2002,11
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,Parts per billion,2.956522,5.0,10,5,Parts per million,0.039125,0.041,12,35,Parts per billion,0.782609,1.0,0,1.0,Parts per million,0.175,0.2,0,2.0,2006-12-21,2006,12
4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Parts per billion,14.083333,38.0,21,36,Parts per million,0.029833,0.055,9,47,Parts per billion,0.791667,2.0,10,3.0,Parts per million,0.195833,0.4,23,5.0,2010-06-26,2010,6
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,Parts per billion,3.73913,18.0,20,17,Parts per million,0.033042,0.054,0,46,Parts per billion,0.086957,1.0,3,1.0,Parts per million,0.141667,0.3,21,3.0,2001-03-06,2001,3
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,10.208333,21.0,8,20,Parts per million,0.0195,0.032,10,27,Parts per billion,0.095238,1.0,16,1.0,Parts per million,0.191667,0.3,8,3.0,2005-01-12,2005,1
27,3,1002,9399 Lima St,Minnesota,Anoka,Blaine,Parts per billion,0.0,0.0,0,0,Parts per million,0.034792,0.037,18,31,Parts per billion,0.761905,1.5,10,1.0,Parts per million,0.2,0.2,0,2.0,2011-02-20,2011,2
6,83,2011,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,Parts per billion,5.35,7.0,0,7,Parts per million,0.03505,0.041,10,35,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.2,0.2,0,2.0,2003-07-26,2003,7
6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,Parts per billion,9.347826,14.0,2,13,Parts per million,0.043708,0.052,14,44,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.545833,0.6,8,7.0,2010-09-11,2010,9
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,Parts per billion,7.129167,12.7,5,11,Parts per million,0.039333,0.047,11,40,Parts per billion,1.116667,1.5,12,1.0,Parts per million,0.258333,0.3,10,3.0,2010-03-31,2010,3
6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,Parts per billion,10.391304,21.0,8,20,Parts per million,0.025917,0.034,10,29,Parts per billion,2.0,2.0,0,3.0,Parts per million,0.233333,0.3,8,3.0,2009-07-27,2009,7
26,163,16,2451 MARQUETTE,Michigan,Wayne,Detroit,Parts per billion,13.05,36.0,0,34,Parts per million,0.032333,0.039,9,33,Parts per billion,1.416667,10.0,0,14.0,Parts per million,0.265,0.5,7,6.0,2000-06-02,2000,6
6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,Parts per billion,6.391304,10.0,17,9,Parts per million,0.015458,0.02,20,17,Parts per billion,1.227273,2.0,7,3.0,Parts per million,0.3125,0.4,15,5.0,2006-07-10,2006,7
42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,Parts per billion,6.333333,17.0,7,16,Parts per million,0.016083,0.025,9,23,Parts per billion,6.208333,7.0,14,10.0,Parts per million,0.05,0.1,10,1.0,2014-10-15,2014,10
1,73,23,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,Parts per billion,8.520833,26.3,0,25,Parts per million,0.035208,0.049,12,45,Parts per billion,0.640909,2.0,6,3.0,Parts per million,0.24375,0.5,2,6.0,2016-04-06,2016,4
6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,Parts per billion,5.130435,14.0,0,13,Parts per million,0.027958,0.042,11,36,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.236364,0.3,1,3.0,2010-07-04,2010,7
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,Parts per billion,2.75,5.0,23,5,Parts per million,0.036708,0.044,14,37,Parts per billion,0.0875,0.5,8,0.0,Parts per million,0.145833,0.2,0,2.0,2010-04-25,2010,4
6,13,10,1098 POMONA STREET,California,Contra Costa,Crockett,Parts per billion,6.130435,11.0,0,10,Parts per million,0.032292,0.05,21,42,Parts per billion,4.130435,23.0,10,33.0,Parts per million,0.316667,0.4,0,5.0,2002-04-14,2002,4
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,Parts per billion,18.75,45.0,6,42,Parts per million,0.032667,0.05,12,42,Parts per billion,4.208333,9.0,10,13.0,Parts per million,1.941667,2.2,7,25.0,2007-03-10,2007,3
48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,Parts per billion,17.0,31.0,23,29,Parts per million,0.010421,0.019,9,16,Parts per billion,3.833333,7.0,7,10.0,Parts per million,0.291667,0.6,3,7.0,2006-12-31,2006,12
40,109,1037,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,Parts per billion,6.458333,22.0,19,21,Parts per million,0.038667,0.052,9,48,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.141667,0.2,8,2.0,2013-09-10,2013,9
11,1,43,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,Parts per billion,11.008333,22.7,22,21,Parts per million,0.014333,0.022,0,20,Parts per billion,0.475,1.3,19,1.0,Parts per million,0.166667,0.3,0,3.0,2015-10-30,2015,10
42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,Parts per billion,6.117647,13.0,0,12,Parts per million,0.012667,0.016,11,14,Parts per billion,2.235294,3.0,10,4.0,Parts per million,0.452632,0.7,0,8.0,2011-12-23,2011,12
42,71,7,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,Parts per billion,7.666667,18.0,0,17,Parts per million,0.036917,0.041,7,35,Parts per billion,1.666667,4.0,1,6.0,Parts per million,0.295833,0.4,0,5.0,2006-08-26,2006,8
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Parts per billion,5.291667,13.0,20,12,Parts per million,0.019333,0.033,11,28,Parts per billion,2.0,2.0,0,3.0,Parts per million,0.6,0.6,0,7.0,2003-08-15,2003,8
24,5,3001,600 Dorsey Avenue,Maryland,Baltimore,Essex,Parts per billion,25.316667,32.7,12,30,Parts per million,0.005167,0.009,8,8,Parts per billion,1.934783,2.9,23,3.0,Parts per million,0.8,1.0,0,11.0,2015-12-11,2015,12
4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,Parts per billion,20.041667,47.0,22,44,Parts per million,0.031625,0.058,11,49,Parts per billion,0.125,1.0,7,1.0,Parts per million,0.383333,0.5,22,6.0,2006-04-07,2006,4
40,1,9009,"South Highway 59, RR1, 1795 Dahlonegah Park Road, Stilwell, Oklahoma",Oklahoma,Adair,Cherry Tree,Parts per billion,3.111111,4.6,23,4,Parts per million,0.042,0.057,12,48,Parts per billion,0.427778,1.9,12,1.0,Parts per million,0.2,0.2,0,2.0,2012-05-21,2012,5
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,Parts per billion,32.826087,47.0,12,44,Parts per million,0.006708,0.017,11,14,Parts per billion,2.173913,12.0,12,17.0,Parts per million,1.033333,2.0,11,23.0,2001-02-20,2001,2
32,31,16,"301 A STATE STREET, RENO, NV 89502",Nevada,Washoe,Reno,Parts per billion,5.733333,15.4,2,14,Parts per million,0.038958,0.054,9,50,Parts per billion,0.125,0.3,13,0.0,Parts per million,0.154167,0.3,0,3.0,2015-07-05,2015,7
6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,Parts per billion,13.695652,39.0,3,37,Parts per million,0.025125,0.046,9,39,Parts per billion,0.06087,0.3,9,0.0,Parts per million,0.475,0.7,6,8.0,2005-09-18,2005,9
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,Parts per billion,26.590909,41.6,19,39,Parts per million,0.011333,0.025,9,23,Parts per billion,0.709091,1.8,6,1.0,Parts per million,0.445833,0.6,8,7.0,2015-12-03,2015,12
48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,Parts per billion,16.1,32.0,18,30,Parts per million,0.014167,0.033,10,28,Parts per billion,0.083333,1.0,21,1.0,Parts per million,0.320833,0.6,4,7.0,2007-01-28,2007,1
9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,Parts per billion,5.916667,16.0,5,15,Parts per million,0.039333,0.046,9,39,Parts per billion,0.475,3.0,1,4.0,Parts per million,0.2,0.2,0,2.0,2010-04-25,2010,4
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,Parts per billion,15.434783,29.0,23,27,Parts per million,0.01,0.02,10,19,Parts per billion,0.365217,1.7,10,1.0,Parts per million,0.29,0.4,23,5.0,2015-10-05,2015,10
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,10.729167,27.7,7,25,Parts per million,0.030458,0.043,11,36,Parts per billion,1.25,2.5,8,3.0,Parts per million,0.229167,0.3,6,3.0,2011-03-20,2011,3
18,97,78,"3120 E. 30TH ST., WASHINGTON PARK",Indiana,Marion,Indianapolis (Remainder),Parts per billion,8.875,15.7,7,14,Parts per million,0.022583,0.027,13,23,Parts per billion,0.270833,0.4,9,0.0,Parts per million,0.170833,0.2,4,2.0,2013-11-23,2013,11
36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,Parts per billion,13.882353,36.0,20,34,Parts per million,0.026583,0.031,11,26,Parts per billion,3.5,8.0,20,11.0,Parts per million,0.45,0.8,0,9.0,2001-05-30,2001,5
44,7,1010,"FRANCIS SCHOOL, 64 BOURNE AVE",Rhode Island,Providence,East Providence,Parts per billion,4.16,7.3,5,7,Parts per million,0.038875,0.041,12,38,Parts per billion,0.64,2.1,5,3.0,Parts per million,0.2,0.2,0,2.0,2013-02-08,2013,2
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,Parts per billion,11.173913,22.0,21,21,Parts per million,0.012708,0.023,3,19,Parts per billion,1.636364,2.0,5,3.0,Parts per million,0.354167,0.6,23,7.0,2002-12-23,2002,12
6,87,3, Center St,California,Santa Cruz,Davenport,Parts per billion,3.75,8.0,1,8,Parts per million,0.025583,0.032,8,27,Parts per billion,1.666667,2.0,4,3.0,Parts per million,0.329167,0.4,16,5.0,2008-06-24,2008,6
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,Parts per billion,6.166667,18.0,7,17,Parts per million,0.022,0.027,18,25,Parts per billion,1.25,3.0,11,4.0,Parts per million,0.1,0.1,0,1.0,2013-12-31,2013,12
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,Parts per billion,13.956522,22.0,5,21,Parts per million,0.021083,0.027,8,23,Parts per billion,1.090909,2.0,5,3.0,Parts per million,0.629167,0.7,8,8.0,2001-04-30,2001,4
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,Parts per billion,11.083333,19.0,9,18,Parts per million,0.01775,0.033,0,28,Parts per billion,0.166667,1.0,0,1.0,Parts per million,0.4375,0.5,10,6.0,2008-05-13,2008,5
36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,Parts per billion,25.129167,44.3,18,42,Parts per million,0.011333,0.02,7,17,Parts per billion,6.095833,12.9,18,17.0,Parts per million,0.316667,0.5,21,6.0,2012-02-08,2012,2
42,69,2006,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,Parts per billion,17.416667,33.0,18,31,Parts per million,0.011708,0.031,9,26,Parts per billion,2.291667,6.0,7,9.0,Parts per million,0.1125,0.4,23,5.0,2000-10-19,2000,10
6,85,5,158B JACKSON ST,California,Santa Clara,San Jose,Parts per billion,31.836364,41.8,19,39,Parts per million,0.005708,0.016,10,14,Parts per billion,0.661905,1.3,8,1.0,Parts per million,1.195833,1.7,3,19.0,2013-12-24,2013,12
42,13,801,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,Parts per billion,7.791667,13.0,0,12,Parts per million,0.024917,0.035,17,30,Parts per billion,3.666667,12.0,9,17.0,Parts per million,0.370833,0.4,7,5.0,2007-09-14,2007,9
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,Parts per billion,33.913043,45.0,17,42,Parts per million,0.007333,0.017,9,14,Parts per billion,2.217391,9.0,12,13.0,Parts per million,1.154167,1.3,9,15.0,2002-12-22,2002,12
36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,Parts per billion,25.0,50.0,23,47,Parts per million,0.041,0.066,11,71,Parts per billion,7.5,22.0,10,31.0,Parts per million,0.670833,0.7,2,8.0,2004-07-17,2004,7
51,87,14,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,Parts per billion,6.45,15.3,8,14,Parts per million,0.02075,0.035,10,32,Parts per billion,0.429167,1.0,21,1.0,Parts per million,0.233333,0.3,8,3.0,2013-11-02,2013,11
51,650,8,"Adjacent to Building 1196, Wythe Landing Loop, NASA-Langley Research Center",Virginia,Hampton City,Hampton,Parts per billion,2.6375,5.4,18,5,Parts per million,0.048417,0.055,11,47,Parts per billion,1.295833,1.8,23,1.0,Parts per million,0.266667,0.3,0,3.0,2013-04-03,2013,4
42,3,8,"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",Pennsylvania,Allegheny,Pittsburgh,Parts per billion,26.554167,40.5,9,38,Parts per million,0.00825,0.021,10,18,Parts per billion,5.995652,17.2,16,24.0,Parts per million,0.645833,0.9,9,10.0,2012-11-09,2012,11
6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,Parts per billion,3.956522,23.0,14,22,Parts per million,0.038042,0.042,17,36,Parts per billion,0.956522,2.0,4,3.0,Parts per million,0.1125,0.3,19,3.0,2003-12-09,2003,12
6,1,11,1100 21st Street,California,Alameda,Oakland,Parts per billion,31.895,42.9,17,40,Parts per million,0.004,0.012,10,10,Parts per billion,1.663158,7.0,14,10.0,Parts per million,1.041176,1.7,23,19.0,2013-12-31,2013,12
4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,Parts per billion,17.666667,40.0,18,38,Parts per million,0.019042,0.033,9,28,Parts per billion,1.166667,5.0,13,7.0,Parts per million,0.375,0.7,21,8.0,2010-01-16,2010,1
24,5,3001,600 Dorsey Avenue,Maryland,Baltimore,Essex,Parts per billion,12.170833,29.5,6,27,Parts per million,0.035625,0.05,12,46,Parts per billion,2.983333,6.9,8,9.0,Parts per million,0.166667,0.3,6,3.0,2015-04-30,2015,4
42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,Parts per billion,5.041667,9.0,19,8,Parts per million,0.022917,0.028,9,26,Parts per billion,2.0,3.0,0,4.0,Parts per million,0.183333,0.2,0,2.0,2013-12-24,2013,12
6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,Parts per billion,37.391304,76.0,3,74,Parts per million,0.008208,0.021,8,18,Parts per billion,0.326087,1.0,0,1.0,Parts per million,4.583333,9.0,3,96.0,2005-12-07,2005,12
6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,Parts per billion,0.0,0.0,0,0,Parts per million,0.033091,0.036,11,31,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.033333,0.1,18,1.0,2010-07-10,2010,7
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Parts per billion,23.295833,58.0,20,55,Parts per million,0.029583,0.064,10,64,Parts per billion,1.552381,6.3,14,9.0,Parts per million,0.316667,0.5,3,6.0,2011-10-14,2011,10
17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,Parts per billion,23.833333,43.0,19,41,Parts per million,0.014625,0.036,10,31,Parts per billion,10.083333,52.0,21,71.0,Parts per million,0.525,0.8,23,9.0,2001-09-26,2001,9
9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,Parts per billion,21.454545,33.0,18,31,Parts per million,0.018375,0.033,14,28,Parts per billion,1.009091,3.1,13,4.0,Parts per million,0.283333,0.3,4,3.0,2012-05-30,2012,5
6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,Parts per billion,23.478261,52.0,19,49,Parts per million,0.023958,0.051,10,43,Parts per billion,2.227273,6.0,10,9.0,Parts per million,0.55,0.8,9,9.0,2004-09-22,2004,9
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,Parts per billion,14.782609,18.0,2,17,Parts per million,0.003375,0.01,23,8,Parts per billion,1.045455,2.0,5,3.0,Parts per million,0.470833,0.6,1,7.0,2009-01-21,2009,1
40,1,9009,"South Highway 59, RR1, 1795 Dahlonegah Park Road, Stilwell, Oklahoma",Oklahoma,Adair,Cherry Tree,Parts per billion,3.116667,3.8,7,3,Parts per million,0.027875,0.033,11,28,Parts per billion,1.066667,1.2,5,1.0,Parts per million,0.2,0.2,0,2.0,2012-03-08,2012,3
